Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16721.3422,NA,16.65300000000000,NA,0.15210000000000,0.00000000000000,NA,16704.8640,16.6303,16.4782,0.1521,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16737.9910,NA,16.64880000000000,NA,0.16940000000000,0.00000000000000,NA,16721.4943,16.6661,16.4967,0.1694,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16754.6417,NA,16.65070000000000,NA,0.12640000000000,0.00000000000000,NA,16738.1604,16.6077,16.4813,0.1264,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16771.4740,NA,16.83230000000000,NA,0.15250000000000,0.00000000000000,NA,16754.7681,16.8584,16.7059,0.1525,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16787.9814,NA,16.50740000000000,NA,0.18880000000000,0.00000000000000,NA,16771.6265,16.5437,16.3549,0.1888,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16804.7040,NA,16.72260000000000,NA,0.14180000000000,0.00000000000000,NA,16788.1702,16.6756,16.5338,0.1418,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16821.3612,NA,16.65720000000000,NA,0.17030000000000,0.00000000000000,NA,16804.8458,16.6857,16.5154,0.1703,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16838.0217,NA,16.66050000000000,NA,0.14800000000000,0.00000000000000,NA,16821.5315,16.6382,16.4902,0.1480,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16854.6612,NA,16.63950000000000,NA,0.17130000000000,0.00000000000000,NA,16838.1697,16.6628,16.4915,0.1713,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16871.2980,NA,16.63680000000000,NA,0.14300000000000,0.00000000000000,NA,16854.8325,16.6085,16.4655,0.1430,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16887.9732,NA,16.67520000000000,NA,0.15180000000000,0.00000000000000,NA,16871.4410,16.6840,16.5322,0.1518,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16904.7217,NA,16.74850000000000,NA,0.18090000000000,0.00000000000000,NA,16888.1250,16.7776,16.5967,0.1809,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16921.3729,NA,16.65120000000000,NA,0.17920000000000,0.00000000000000,NA,16904.9026,16.6495,16.4703,0.1792,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16937.9701,NA,16.59720000000000,NA,0.14570000000000,0.00000000000000,NA,16921.5521,16.5637,16.4180,0.1457,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16954.6599,NA,16.68980000000000,NA,0.16280000000000,0.00000000000000,NA,16938.1158,16.7069,16.5441,0.1628,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16971.3804,NA,16.72050000000000,NA,0.18100000000000,0.00000000000000,NA,16954.8227,16.7387,16.5577,0.1810,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,16987.9808,NA,16.60040000000000,NA,0.17120000000000,0.00000000000000,NA,16971.5614,16.5906,16.4194,0.1712,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17004.6558,NA,16.67500000000000,NA,0.13920000000000,0.00000000000000,NA,16988.1520,16.6430,16.5038,0.1392,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17021.3241,NA,16.66830000000000,NA,0.18900000000000,0.00000000000000,NA,17004.7950,16.7181,16.5291,0.1890,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17038.0440,NA,16.71990000000000,NA,0.14770000000000,0.00000000000000,NA,17021.5131,16.6786,16.5309,0.1477,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17054.6416,NA,16.59760000000000,NA,0.17780000000000,0.00000000000000,NA,17038.1917,16.6277,16.4499,0.1778,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17071.3014,NA,16.65980000000000,NA,0.21020000000000,0.00000000000000,NA,17054.8194,16.6922,16.4820,0.2102,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17087.9751,NA,16.67370000000000,NA,0.12520000000000,0.00000000000000,NA,17071.5116,16.5887,16.4635,0.1252,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17104.8305,NA,16.85540000000000,NA,0.20940000000000,0.00000000000000,NA,17088.1003,16.9396,16.7302,0.2094,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17121.3179,NA,16.48740000000000,NA,0.17810000000000,0.00000000000000,NA,17105.0399,16.4561,16.2780,0.1781,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17137.9475,NA,16.62960000000000,NA,0.15020000000000,0.00000000000000,NA,17121.4960,16.6017,16.4515,0.1502,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17154.6802,NA,16.73270000000000,NA,0.14110000000000,0.00000000000000,NA,17138.0977,16.7236,16.5825,0.1411,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17171.3360,NA,16.65580000000000,NA,0.13620000000000,0.00000000000000,NA,17154.8213,16.6509,16.5147,0.1362,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17187.9845,NA,16.64850000000000,NA,0.14790000000000,0.00000000000000,NA,17171.4722,16.6602,16.5123,0.1479,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17204.6258,NA,16.64130000000000,NA,0.18840000000000,0.00000000000000,NA,17188.1324,16.6818,16.4934,0.1884,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17221.3174,NA,16.69160000000000,NA,0.13360000000000,0.00000000000000,NA,17204.8142,16.6368,16.5032,0.1336,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17238.0571,NA,16.73970000000000,NA,0.14120000000000,0.00000000000000,NA,17221.4510,16.7473,16.6061,0.1412,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17254.6426,NA,16.58550000000000,NA,0.18060000000000,0.00000000000000,NA,17238.1983,16.6249,16.4443,0.1806,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17271.2796,NA,16.63700000000000,NA,0.14900000000000,0.00000000000000,NA,17254.8232,16.6054,16.4564,0.1490,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17287.9759,NA,16.69630000000000,NA,0.13790000000000,0.00000000000000,NA,17271.4286,16.6852,16.5473,0.1379,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17304.6668,NA,16.69090000000000,NA,0.17850000000000,0.00000000000000,NA,17288.1138,16.7315,16.5530,0.1785,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17321.3285,NA,16.66170000000000,NA,0.16430000000000,0.00000000000000,NA,17304.8453,16.6475,16.4832,0.1643,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17337.9656,NA,16.63710000000000,NA,0.18350000000000,0.00000000000000,NA,17321.4928,16.6563,16.4728,0.1835,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17354.6572,NA,16.69160000000000,NA,0.14460000000000,0.00000000000000,NA,17338.1491,16.6527,16.5081,0.1446,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17371.3251,NA,16.66790000000000,NA,0.13990000000000,0.00000000000000,NA,17354.8018,16.6632,16.5233,0.1399,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17388.0282,NA,16.70310000000000,NA,0.18150000000000,0.00000000000000,NA,17371.4650,16.7447,16.5632,0.1815,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17404.6173,NA,16.58910000000000,NA,0.12880000000000,0.00000000000000,NA,17388.2097,16.5364,16.4076,0.1288,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17421.3068,NA,16.68950000000000,NA,0.14940000000000,0.00000000000000,NA,17404.7461,16.7101,16.5607,0.1494,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17438.0618,NA,16.75500000000000,NA,0.15560000000000,0.00000000000000,NA,17421.4562,16.7612,16.6056,0.1556,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17454.7247,NA,16.66290000000000,NA,0.17290000000000,0.00000000000000,NA,17438.2174,16.6802,16.5073,0.1729,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17471.2809,NA,16.55620000000000,NA,0.15740000000000,0.00000000000000,NA,17454.8976,16.5407,16.3833,0.1574,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17487.9824,NA,16.70150000000000,NA,0.14140000000000,0.00000000000000,NA,17471.4383,16.6855,16.5441,0.1414,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17504.7332,NA,16.75080000000000,NA,0.12890000000000,0.00000000000000,NA,17488.1238,16.7383,16.6094,0.1289,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17521.3069,NA,16.57370000000000,NA,0.18390000000000,0.00000000000000,NA,17504.8621,16.6287,16.4448,0.1839,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17537.9517,NA,16.64480000000000,NA,0.12400000000000,0.00000000000000,NA,17521.4908,16.5849,16.4609,0.1240,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17554.6603,NA,16.70860000000000,NA,0.15950000000000,0.00000000000000,NA,17538.0757,16.7441,16.5846,0.1595,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17571.5186,NA,16.85830000000000,NA,0.28070000000000,0.00000000000000,NA,17554.8198,16.9795,16.6988,0.2807,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17587.9841,NA,16.46550000000000,NA,0.14870000000000,0.00000000000000,NA,17571.7993,16.3335,16.1848,0.1487,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17604.6365,NA,16.65240000000000,NA,0.15580000000000,0.00000000000000,NA,17588.1328,16.6595,16.5037,0.1558,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17621.3265,NA,16.69000000000000,NA,0.20300000000000,0.00000000000000,NA,17604.7923,16.7372,16.5342,0.2030,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17638.1134,NA,16.78690000000000,NA,0.15550000000000,0.00000000000000,NA,17621.5295,16.7394,16.5839,0.1555,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17654.6434,NA,16.53000000000000,NA,0.15300000000000,0.00000000000000,NA,17638.2689,16.5275,16.3745,0.1530,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17671.2851,NA,16.64170000000000,NA,0.20340000000000,0.00000000000000,NA,17654.7964,16.6921,16.4887,0.2034,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17687.9794,NA,16.69430000000000,NA,0.14570000000000,0.00000000000000,NA,17671.4885,16.6366,16.4909,0.1457,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17704.7697,NA,16.79030000000000,NA,0.13290000000000,0.00000000000000,NA,17688.1251,16.7775,16.6446,0.1329,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17721.3143,NA,16.54460000000000,NA,0.15430000000000,0.00000000000000,NA,17704.9026,16.5660,16.4117,0.1543,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17737.9378,NA,16.62350000000000,NA,0.11860000000000,0.00000000000000,NA,17721.4686,16.5878,16.4692,0.1186,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17754.6571,NA,16.71930000000000,NA,0.13970000000000,0.00000000000000,NA,17738.0564,16.7404,16.6007,0.1397,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17771.2882,NA,16.63110000000000,NA,0.13960000000000,0.00000000000000,NA,17754.7968,16.6310,16.4914,0.1396,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17787.9746,NA,16.68640000000000,NA,0.17470000000000,0.00000000000000,NA,17771.4278,16.7215,16.5468,0.1747,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17804.6429,NA,16.66830000000000,NA,0.11900000000000,0.00000000000000,NA,17788.1493,16.6126,16.4936,0.1190,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17821.3131,NA,16.67020000000000,NA,0.14880000000000,0.00000000000000,NA,17804.7619,16.7000,16.5512,0.1488,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17837.9616,NA,16.64850000000000,NA,0.13480000000000,0.00000000000000,NA,17821.4619,16.6345,16.4997,0.1348,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17854.7070,NA,16.74540000000000,NA,0.17360000000000,0.00000000000000,NA,17838.0964,16.7842,16.6106,0.1736,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17871.3044,NA,16.59740000000000,NA,0.14050000000000,0.00000000000000,NA,17854.8806,16.5643,16.4238,0.1405,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17887.9840,NA,16.67960000000000,NA,0.14970000000000,0.00000000000000,NA,17871.4449,16.6888,16.5391,0.1497,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17904.7241,NA,16.74010000000000,NA,0.15570000000000,0.00000000000000,NA,17888.1337,16.7461,16.5904,0.1557,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17921.3093,NA,16.58520000000000,NA,0.15310000000000,0.00000000000000,NA,17904.8798,16.5826,16.4295,0.1531,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17938.0878,NA,16.77850000000000,NA,0.15300000000000,0.00000000000000,NA,17921.4624,16.7784,16.6254,0.1530,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17954.6535,NA,16.56570000000000,NA,0.17970000000000,0.00000000000000,NA,17938.2408,16.5924,16.4127,0.1797,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17971.5340,NA,16.88050000000000,NA,0.16790000000000,0.00000000000000,NA,17954.8332,16.8687,16.7008,0.1679,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,17988.0335,NA,16.49950000000000,NA,0.14470000000000,0.00000000000000,NA,17971.7019,16.4763,16.3316,0.1447,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18004.6305,NA,16.59700000000000,NA,0.14400000000000,0.00000000000000,NA,17988.1782,16.5963,16.4523,0.1440,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18021.3110,NA,16.68050000000000,NA,0.14580000000000,0.00000000000000,NA,18004.7745,16.6823,16.5365,0.1458,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18037.9965,NA,16.68550000000000,NA,0.16660000000000,0.00000000000000,NA,18021.4568,16.7063,16.5397,0.1666,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18054.6407,NA,16.64420000000000,NA,0.14870000000000,0.00000000000000,NA,18038.1631,16.6263,16.4776,0.1487,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18071.3055,NA,16.66480000000000,NA,0.16510000000000,0.00000000000000,NA,18054.7894,16.6812,16.5161,0.1651,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18087.9760,NA,16.67050000000000,NA,0.14580000000000,0.00000000000000,NA,18071.4706,16.6512,16.5054,0.1458,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18104.6486,NA,16.67260000000000,NA,0.16240000000000,0.00000000000000,NA,18088.1218,16.6892,16.5268,0.1624,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18121.3098,NA,16.66120000000000,NA,0.18110000000000,0.00000000000000,NA,18104.8110,16.6799,16.4988,0.1811,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18137.9486,NA,16.63880000000000,NA,0.15090000000000,0.00000000000000,NA,18121.4909,16.6086,16.4577,0.1509,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18154.6433,NA,16.69470000000000,NA,0.16140000000000,0.00000000000000,NA,18138.0995,16.7052,16.5438,0.1614,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18171.3938,NA,16.75050000000000,NA,0.13320000000000,0.00000000000000,NA,18154.8047,16.7223,16.5891,0.1332,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18187.9864,NA,16.59260000000000,NA,0.20430000000000,0.00000000000000,NA,18171.5270,16.6637,16.4594,0.2043,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18204.6176,NA,16.63120000000000,NA,0.17230000000000,0.00000000000000,NA,18188.1907,16.5992,16.4269,0.1723,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18221.3072,NA,16.68960000000000,NA,0.13880000000000,0.00000000000000,NA,18204.7899,16.6561,16.5173,0.1388,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18238.2674,NA,16.96020000000000,NA,0.17050000000000,0.00000000000000,NA,18221.4460,16.9919,16.8214,0.1705,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18254.6391,NA,16.37170000000000,NA,0.15340000000000,0.00000000000000,NA,18238.4379,16.3546,16.2012,0.1534,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18271.3651,NA,16.72600000000000,NA,0.19990000000000,0.00000000000000,NA,18254.7925,16.7725,16.5726,0.1999,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18287.9690,NA,16.60390000000000,NA,0.14560000000000,0.00000000000000,NA,18271.5650,16.5496,16.4040,0.1456,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18304.8071,NA,16.83810000000000,NA,0.22990000000000,0.00000000000000,NA,18288.1146,16.9224,16.6925,0.2299,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18321.3123,NA,16.50520000000000,NA,0.18350000000000,0.00000000000000,NA,18305.0370,16.4588,16.2753,0.1835,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18337.9461,NA,16.63380000000000,NA,0.15210000000000,0.00000000000000,NA,18321.4958,16.6024,16.4503,0.1521,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18354.6455,NA,16.69940000000000,NA,0.14580000000000,0.00000000000000,NA,18338.0982,16.6931,16.5473,0.1458,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18371.4979,NA,16.85240000000000,NA,0.12030000000000,0.00000000000000,NA,18354.7913,16.8269,16.7066,0.1203,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18388.0099,NA,16.51200000000000,NA,0.18250000000000,0.00000000000000,NA,18371.6182,16.5742,16.3917,0.1825,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18404.7348,NA,16.72490000000000,NA,0.14850000000000,0.00000000000000,NA,18388.1924,16.6909,16.5424,0.1485,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18421.3107,NA,16.57590000000000,NA,0.19820000000000,0.00000000000000,NA,18404.8833,16.6256,16.4274,0.1982,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
eden.exe,16836,0x24F60141020,DXGI,1,0,0,Composed: Flip,18438.0428,NA,16.73210000000000,NA,0.18450000000000,0.00000000000000,NA,18421.5089,16.7184,16.5339,0.1845,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
